Data;DataExcel;Regiao;Sistema;Classe;TipoConsumidor; Consumo ;Consumidores
20120501;01/05/2012;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;13,00;5
20120501;01/05/2012;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;439,00;87
20120501;01/05/2012;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;254,00;507
20120501;01/05/2012;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;13,00;9
20120501;01/05/2012;Norte;NORTE INTERLIGADO;Comercial;Cativo;148.556,00;160.944
20120501;01/05/2012;Norte;NORTE INTERLIGADO;Comercial;Livre;1.710,00;3
20120501;01/05/2012;Norte;NORTE INTERLIGADO;Industrial;Cativo;131.923,00;5.673
20120501;01/05/2012;Norte;NORTE INTERLIGADO;Industrial;Livre;885.108,00;16
20120501;01/05/2012;Norte;NORTE INTERLIGADO;Outros;Cativo;105.010,00;25.680
20120501;01/05/2012;Norte;NORTE INTERLIGADO;Residencial;Cativo;245.030,00;1.813.963
20120501;01/05/2012;Norte;NORTE INTERLIGADO;Rural;Cativo;26.367,00;178.548
20120501;01/05/2012;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;132.433,00;109.083
20120501;01/05/2012;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;163.193,00;4.682
20120501;01/05/2012;Norte;SISTEMAS ISOLADOS;Outros;Cativo;111.424,00;17.294
20120501;01/05/2012;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;203.751,00;1.073.692
20120501;01/05/2012;Norte;SISTEMAS ISOLADOS;Rural;Cativo;11.959,00;85.775
20120501;01/05/2012;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;59.455,62;47.983
20120501;01/05/2012;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;194,00;1
20120501;01/05/2012;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;43.117,00;2.395
20120501;01/05/2012;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;37.949,46;6.153
20120501;01/05/2012;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;103.380,00;467.680
20120501;01/05/2012;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;19.600,07;105.830
20120501;01/05/2012;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;3.198.081,00;2.336.947
20120501;01/05/2012;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;281.678,00;472
20120501;01/05/2012;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;2.348.575,00;231.160
20120501;01/05/2012;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;6.022.558,00;1.087
20120501;01/05/2012;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.669.080,00;237.349
20120501;01/05/2012;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;180.731,00;39
20120501;01/05/2012;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.954.256,00;28.220.135
20120501;01/05/2012;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;589.579,00;1.257.882
20120501;01/05/2012;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;0,00;28
20120501;01/05/2012;Sul;SUL;Comercial;Cativo;1.051.332,65;896.474
20120501;01/05/2012;Sul;SUL;Comercial;Livre;24.472,00;30
20120501;01/05/2012;Sul;SUL;Industrial;Cativo;1.557.560,96;210.857
20120501;01/05/2012;Sul;SUL;Industrial;Livre;923.006,02;203
20120501;01/05/2012;Sul;SUL;Outros;Cativo;498.500,18;108.479
20120501;01/05/2012;Sul;SUL;Outros;Livre;10.924,00;19
20120501;01/05/2012;Sul;SUL;Residencial;Cativo;1.461.139,14;8.571.003
20120501;01/05/2012;Sul;SUL;Rural;Cativo;594.958,94;959.247
20120501;01/05/2012;Sul;SUL;Rural;Livre;19.853,00;5
20120401;01/04/2012;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;549,00;587
20120401;01/04/2012;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;89,00;70
20120401;01/04/2012;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;638,00;162
20120401;01/04/2012;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;693,00;5.395
20120401;01/04/2012;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;412,00;1.973
20120401;01/04/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;541.459,00;478.156
20120401;01/04/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;8.968,00;29
20120401;01/04/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;330.125,00;37.512
20120401;01/04/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;349.577,00;75
20120401;01/04/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;340.032,00;50.527
20120401;01/04/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;30,00;4
20120401;01/04/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;773.588,00;4.387.899
20120401;01/04/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;185.584,00;421.677
20120401;01/04/2012;Nordeste;NORDESTE;Comercial;Cativo;862.472,00;1.029.230
20120401;01/04/2012;Nordeste;NORDESTE;Comercial;Livre;31.967,00;65
20120401;01/04/2012;Nordeste;NORDESTE;Industrial;Cativo;1.212.837,00;58.652
20120401;01/04/2012;Nordeste;NORDESTE;Industrial;Livre;559.644,00;132
20120401;01/04/2012;Nordeste;NORDESTE;Outros;Cativo;686.223,00;220.276
20120401;01/04/2012;Nordeste;NORDESTE;Outros;Livre;646,00;1
20120401;01/04/2012;Nordeste;NORDESTE;Residencial;Cativo;1.602.196,00;14.200.829
20120401;01/04/2012;Nordeste;NORDESTE;Rural;Cativo;341.276,00;1.031.542
20120401;01/04/2012;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;76.117,00;126.764
20120401;01/04/2012;Nordeste;NORTE INTERLIGADO;Comercial;Livre;113,00;1
20120401;01/04/2012;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;36.437,00;9.469
20120401;01/04/2012;Nordeste;NORTE INTERLIGADO;Industrial;Livre;596.636,00;4
20120401;01/04/2012;Nordeste;NORTE INTERLIGADO;Outros;Cativo;72.651,00;27.337
20120401;01/04/2012;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;176.905,00;1.747.727
20120401;01/04/2012;Nordeste;NORTE INTERLIGADO;Rural;Cativo;14.257,00;64.386
20120401;01/04/2012;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;447,00;226
20120401;01/04/2012;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;14,00;5
20120401;01/04/2012;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;428,00;92
20120401;01/04/2012;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;274,00;506
20120401;01/04/2012;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;13,00;9
20120401;01/04/2012;Norte;NORTE INTERLIGADO;Comercial;Cativo;138.539,00;161.000
20120401;01/04/2012;Norte;NORTE INTERLIGADO;Comercial;Livre;1.629,00;3
20120401;01/04/2012;Norte;NORTE INTERLIGADO;Industrial;Cativo;126.439,00;5.668
20120401;01/04/2012;Norte;NORTE INTERLIGADO;Industrial;Livre;871.806,00;15
20120401;01/04/2012;Norte;NORTE INTERLIGADO;Outros;Cativo;101.077,00;25.563
20120401;01/04/2012;Norte;NORTE INTERLIGADO;Residencial;Cativo;227.505,00;1.812.811
20120401;01/04/2012;Norte;NORTE INTERLIGADO;Rural;Cativo;24.632,00;178.881
20120401;01/04/2012;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;127.717,00;109.616
20120401;01/04/2012;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;160.125,00;4.692
20120401;01/04/2012;Norte;SISTEMAS ISOLADOS;Outros;Cativo;111.982,00;17.143
20120401;01/04/2012;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;202.563,00;1.070.324
20120401;01/04/2012;Norte;SISTEMAS ISOLADOS;Rural;Cativo;12.954,00;85.604
20120401;01/04/2012;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;59.478,77;47.737
20120401;01/04/2012;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;165,00;1
20120401;01/04/2012;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;36.889,00;2.390
20120401;01/04/2012;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;36.734,84;6.147
20120401;01/04/2012;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;102.418,00;465.274
20120401;01/04/2012;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;19.251,17;105.413
20120401;01/04/2012;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;3.534.108,00;2.320.208
20120401;01/04/2012;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;278.270,00;423
20120401;01/04/2012;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;2.527.292,00;230.089
20120401;01/04/2012;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;6.115.154,00;1.051
20120401;01/04/2012;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.758.625,00;236.537
20120401;01/04/2012;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;193.249,00;39
20120401;01/04/2012;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.308.429,00;28.212.093
20120401;01/04/2012;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;580.559,00;1.248.952
20120401;01/04/2012;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;0,00;25
20120401;01/04/2012;Sul;SUL;Comercial;Cativo;1.165.036,53;894.994
20120401;01/04/2012;Sul;SUL;Comercial;Livre;29.005,00;35
20120401;01/04/2012;Sul;SUL;Industrial;Cativo;1.572.693,73;210.281
20120401;01/04/2012;Sul;SUL;Industrial;Livre;1.034.350,94;328
20120401;01/04/2012;Sul;SUL;Outros;Cativo;499.441,17;108.154
20120401;01/04/2012;Sul;SUL;Outros;Livre;10.857,00;19
20120401;01/04/2012;Sul;SUL;Residencial;Cativo;1.533.564,47;8.554.991
20120401;01/04/2012;Sul;SUL;Rural;Cativo;670.727,47;958.902
20120401;01/04/2012;Sul;SUL;Rural;Livre;19.305,00;5
20120301;01/03/2012;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;594,00;589
20120301;01/03/2012;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;93,00;69
20120301;01/03/2012;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;620,00;160
20120301;01/03/2012;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;673,00;5.404
20120301;01/03/2012;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;366,00;1.972
20120301;01/03/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;527.954,00;477.507
20120301;01/03/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;9.487,00;29
20120301;01/03/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;323.206,00;37.334
20120301;01/03/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;400.498,00;74
20120301;01/03/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;319.251,00;50.115
20120301;01/03/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;31,00;4
20120301;01/03/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;749.879,00;4.371.729
20120301;01/03/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;186.089,00;421.359
20120301;01/03/2012;Nordeste;NORDESTE;Comercial;Cativo;880.237,00;1.026.086
20120301;01/03/2012;Nordeste;NORDESTE;Comercial;Livre;34.068,00;65
20120301;01/03/2012;Nordeste;NORDESTE;Industrial;Cativo;1.277.061,00;58.835
20120301;01/03/2012;Nordeste;NORDESTE;Industrial;Livre;553.594,00;127
20120301;01/03/2012;Nordeste;NORDESTE;Outros;Cativo;693.270,00;218.995
20120301;01/03/2012;Nordeste;NORDESTE;Outros;Livre;684,00;1
20120301;01/03/2012;Nordeste;NORDESTE;Residencial;Cativo;1.658.298,00;14.178.801
20120301;01/03/2012;Nordeste;NORDESTE;Rural;Cativo;329.718,00;1.019.018
20120301;01/03/2012;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;74.904,00;126.317
20120301;01/03/2012;Nordeste;NORTE INTERLIGADO;Comercial;Livre;123,00;1
20120301;01/03/2012;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;30.890,00;9.470
20120301;01/03/2012;Nordeste;NORTE INTERLIGADO;Industrial;Livre;608.664,00;4
20120301;01/03/2012;Nordeste;NORTE INTERLIGADO;Outros;Cativo;74.524,00;27.232
20120301;01/03/2012;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;180.228,00;1.737.827
20120301;01/03/2012;Nordeste;NORTE INTERLIGADO;Rural;Cativo;10.116,00;64.328
20120301;01/03/2012;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;470,00;227
20120301;01/03/2012;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;14,00;5
20120301;01/03/2012;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;580,00;90
20120301;01/03/2012;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;297,00;504
20120301;01/03/2012;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;13,00;9
20120301;01/03/2012;Norte;NORTE INTERLIGADO;Comercial;Cativo;138.032,00;161.326
20120301;01/03/2012;Norte;NORTE INTERLIGADO;Comercial;Livre;1.550,00;3
20120301;01/03/2012;Norte;NORTE INTERLIGADO;Industrial;Cativo;134.597,00;5.746
20120301;01/03/2012;Norte;NORTE INTERLIGADO;Industrial;Livre;928.796,00;13
20120301;01/03/2012;Norte;NORTE INTERLIGADO;Outros;Cativo;96.824,00;25.508
20120301;01/03/2012;Norte;NORTE INTERLIGADO;Residencial;Cativo;225.003,00;1.814.104
20120301;01/03/2012;Norte;NORTE INTERLIGADO;Rural;Cativo;24.486,00;179.400
20120301;01/03/2012;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;133.340,00;109.289
20120301;01/03/2012;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;175.857,00;4.635
20120301;01/03/2012;Norte;SISTEMAS ISOLADOS;Outros;Cativo;116.296,00;17.062
20120301;01/03/2012;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;184.975,00;1.066.508
20120301;01/03/2012;Norte;SISTEMAS ISOLADOS;Rural;Cativo;11.477,00;84.930
20120301;01/03/2012;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;64.637,06;47.231
20120301;01/03/2012;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;162,00;1
20120301;01/03/2012;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;49.806,00;2.390
20120301;01/03/2012;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;40.800,19;6.157
20120301;01/03/2012;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;93.516,00;462.124
20120301;01/03/2012;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;19.504,19;105.257
20120301;01/03/2012;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;3.597.200,00;2.310.832
20120301;01/03/2012;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;266.536,00;409
20120301;01/03/2012;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;2.488.704,00;231.032
20120301;01/03/2012;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;5.952.035,00;1.034
20120301;01/03/2012;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.711.111,00;234.576
20120301;01/03/2012;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;184.011,00;39
20120301;01/03/2012;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.470.926,00;28.192.473
20120301;01/03/2012;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;572.782,00;1.250.781
20120301;01/03/2012;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;0,00;28
20120301;01/03/2012;Sul;SUL;Comercial;Cativo;1.278.245,47;893.218
20120301;01/03/2012;Sul;SUL;Comercial;Livre;29.288,00;35
20120301;01/03/2012;Sul;SUL;Industrial;Cativo;1.590.549,97;209.350
20120301;01/03/2012;Sul;SUL;Industrial;Livre;1.064.393,29;315
20120301;01/03/2012;Sul;SUL;Outros;Cativo;527.263,89;107.729
20120301;01/03/2012;Sul;SUL;Outros;Livre;14.998,00;19
20120301;01/03/2012;Sul;SUL;Residencial;Cativo;1.706.808,42;8.532.109
20120301;01/03/2012;Sul;SUL;Rural;Cativo;794.582,26;958.348
20120301;01/03/2012;Sul;SUL;Rural;Livre;19.987,00;4
20120201;01/02/2012;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;471,00;584
20120201;01/02/2012;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;84,00;70
20120201;01/02/2012;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;603,00;161
20120201;01/02/2012;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;627,00;5.396
20120201;01/02/2012;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;352,00;1.980
20120201;01/02/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;510.842,00;476.276
20120201;01/02/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;8.110,00;24
20120201;01/02/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;313.780,00;37.224
20120201;01/02/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;373.435,00;74
20120201;01/02/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;312.670,00;50.112
20120201;01/02/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;28,00;5
20120201;01/02/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;726.877,00;4.355.685
20120201;01/02/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;167.734,00;419.991
20120201;01/02/2012;Nordeste;NORDESTE;Comercial;Cativo;837.992,00;1.026.232
20120201;01/02/2012;Nordeste;NORDESTE;Comercial;Livre;25.310,00;59
20120201;01/02/2012;Nordeste;NORDESTE;Industrial;Cativo;1.220.097,00;59.059
20120201;01/02/2012;Nordeste;NORDESTE;Industrial;Livre;488.428,00;121
20120201;01/02/2012;Nordeste;NORDESTE;Outros;Cativo;645.508,00;218.517
20120201;01/02/2012;Nordeste;NORDESTE;Outros;Livre;597,00;1
20120201;01/02/2012;Nordeste;NORDESTE;Residencial;Cativo;1.536.385,00;14.134.576
20120201;01/02/2012;Nordeste;NORDESTE;Rural;Cativo;318.947,00;1.013.310
20120201;01/02/2012;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;72.564,00;126.530
20120201;01/02/2012;Nordeste;NORTE INTERLIGADO;Comercial;Livre;108,00;1
20120201;01/02/2012;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;39.059,00;9.499
20120201;01/02/2012;Nordeste;NORTE INTERLIGADO;Industrial;Livre;569.493,00;4
20120201;01/02/2012;Nordeste;NORTE INTERLIGADO;Outros;Cativo;75.799,00;27.147
20120201;01/02/2012;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;167.944,00;1.733.981
20120201;01/02/2012;Nordeste;NORTE INTERLIGADO;Rural;Cativo;11.117,00;64.424
20120201;01/02/2012;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;461,00;230
20120201;01/02/2012;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;13,00;5
20120201;01/02/2012;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;340,00;90
20120201;01/02/2012;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;262,00;503
20120201;01/02/2012;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;12,00;9
20120201;01/02/2012;Norte;NORTE INTERLIGADO;Comercial;Cativo;126.233,00;162.667
20120201;01/02/2012;Norte;NORTE INTERLIGADO;Comercial;Livre;1.373,00;3
20120201;01/02/2012;Norte;NORTE INTERLIGADO;Industrial;Cativo;127.449,00;5.777
20120201;01/02/2012;Norte;NORTE INTERLIGADO;Industrial;Livre;871.589,00;13
20120201;01/02/2012;Norte;NORTE INTERLIGADO;Outros;Cativo;93.816,00;25.515
20120201;01/02/2012;Norte;NORTE INTERLIGADO;Residencial;Cativo;207.958,00;1.820.583
20120201;01/02/2012;Norte;NORTE INTERLIGADO;Rural;Cativo;23.785,00;180.073
20120201;01/02/2012;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;137.598,00;109.222
20120201;01/02/2012;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;174.979,00;4.702
20120201;01/02/2012;Norte;SISTEMAS ISOLADOS;Outros;Cativo;110.692,00;16.967
20120201;01/02/2012;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;203.629,00;1.064.155
20120201;01/02/2012;Norte;SISTEMAS ISOLADOS;Rural;Cativo;12.144,00;84.486
20120201;01/02/2012;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;53.228,28;47.058
20120201;01/02/2012;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;136,00;1
20120201;01/02/2012;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;33.441,00;2.403
20120201;01/02/2012;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;32.911,84;6.159
20120201;01/02/2012;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;91.847,00;460.381
20120201;01/02/2012;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;18.962,43;104.821
20120201;01/02/2012;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;3.325.290,00;2.296.050
20120201;01/02/2012;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;261.953,00;406
20120201;01/02/2012;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;2.454.510,00;230.309
20120201;01/02/2012;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;5.837.536,00;1.010
20120201;01/02/2012;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.658.136,00;235.933
20120201;01/02/2012;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;185.844,00;39
20120201;01/02/2012;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.111.298,00;28.100.215
20120201;01/02/2012;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;492.898,00;1.247.545
20120201;01/02/2012;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;0,00;27
20120201;01/02/2012;Sul;SUL;Comercial;Cativo;1.222.625,47;891.161
20120201;01/02/2012;Sul;SUL;Comercial;Livre;23.846,00;29
20120201;01/02/2012;Sul;SUL;Industrial;Cativo;1.588.320,25;208.103
20120201;01/02/2012;Sul;SUL;Industrial;Livre;967.179,55;303
20120201;01/02/2012;Sul;SUL;Outros;Cativo;484.818,75;107.259
20120201;01/02/2012;Sul;SUL;Outros;Livre;12.577,00;19
20120201;01/02/2012;Sul;SUL;Residencial;Cativo;1.658.097,77;8.507.762
20120201;01/02/2012;Sul;SUL;Rural;Cativo;837.010,69;957.173
20120201;01/02/2012;Sul;SUL;Rural;Livre;18.307,00;4
20120101;01/01/2012;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;466,00;587
20120101;01/01/2012;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;73,00;63
20120101;01/01/2012;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;602,00;157
20120101;01/01/2012;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;696,00;5.388
20120101;01/01/2012;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;348,00;1.973
20120101;01/01/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;490.966,00;476.174
20120101;01/01/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;6.848,00;22
20120101;01/01/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;299.421,00;37.253
20120101;01/01/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;377.201,00;72
20120101;01/01/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;307.900,00;49.750
20120101;01/01/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;145,00;5
20120101;01/01/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;725.422,00;4.340.953
20120101;01/01/2012;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;159.651,00;418.775
20120101;01/01/2012;Nordeste;NORDESTE;Comercial;Cativo;868.770,00;1.026.628
20120101;01/01/2012;Nordeste;NORDESTE;Comercial;Livre;27.693,00;59
20120101;01/01/2012;Nordeste;NORDESTE;Industrial;Cativo;1.234.156,00;59.058
20120101;01/01/2012;Nordeste;NORDESTE;Industrial;Livre;500.934,00;119
20120101;01/01/2012;Nordeste;NORDESTE;Outros;Cativo;674.097,00;217.212
20120101;01/01/2012;Nordeste;NORDESTE;Outros;Livre;652,00;1
20120101;01/01/2012;Nordeste;NORDESTE;Residencial;Cativo;1.646.590,00;14.099.110
20120101;01/01/2012;Nordeste;NORDESTE;Rural;Cativo;355.973,00;1.019.367
20120101;01/01/2012;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;76.318,00;126.712
20120101;01/01/2012;Nordeste;NORTE INTERLIGADO;Comercial;Livre;130,00;1
20120101;01/01/2012;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;42.667,00;9.542
20120101;01/01/2012;Nordeste;NORTE INTERLIGADO;Industrial;Livre;603.893,01;4
20120101;01/01/2012;Nordeste;NORTE INTERLIGADO;Outros;Cativo;72.374,00;27.066
20120101;01/01/2012;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;180.904,00;1.725.245
20120101;01/01/2012;Nordeste;NORTE INTERLIGADO;Rural;Cativo;11.479,00;64.294
20120101;01/01/2012;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;505,00;227
20120101;01/01/2012;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;15,00;5
20120101;01/01/2012;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;373,00;91
20120101;01/01/2012;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;291,00;503
20120101;01/01/2012;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;14,00;9
20120101;01/01/2012;Norte;NORTE INTERLIGADO;Comercial;Cativo;136.715,00;162.980
20120101;01/01/2012;Norte;NORTE INTERLIGADO;Comercial;Livre;1.423,00;3
20120101;01/01/2012;Norte;NORTE INTERLIGADO;Industrial;Cativo;134.962,00;5.822
20120101;01/01/2012;Norte;NORTE INTERLIGADO;Industrial;Livre;903.249,00;13
20120101;01/01/2012;Norte;NORTE INTERLIGADO;Outros;Cativo;98.992,00;25.424
20120101;01/01/2012;Norte;NORTE INTERLIGADO;Residencial;Cativo;230.649,00;1.818.262
